Year,Reg,Group,Sex,DrAa0,DrAa1,DrAa5,DrAa10,DrAa15,DrAa20,DrAa25,DrAa30,DrAa35,DrAa40,DrAa45,DrAa50,DrAa55,DrAa60,DrAa65,DrAa70,DrAa75,DrAa80,DrAa85
2015,1111,T,F,5957,242,30,264,233,703,881,1662,2460,3247,3972,6036,7714,10916,16311,25972,44872,91708,175842
2015,1111,U,B,5544,337,74,230,545,1347,1531,2701,4260,5585,7644,10664,14962,18967,25359,39174,56137,97484,174185
2015,1111,U,M,5647,392,144,163,868,2065,2372,4225,6547,8495,11842,16517,25601,31698,42521,68569,87684,125627,193269
2015,1111,U,F,5431,278,0,301,190,574,687,1161,2053,2861,3861,5830,7250,10904,15702,25308,44492,89211,169736
2015,1111,R,B,7359,266,66,140,494,4035,3674,6368,7833,8508,9814,12527,19240,23321,30738,39622,59315,108183,192333
2015,1111,R,M,7134,390,0,138,559,4969,4427,7570,10542,11836,15195,18305,30061,38483,48423,62563,91997,140484,191239
2015,1111,R,F,7598,136,137,143,420,2164,2263,4619,4405,4778,4314,6606,8959,10954,18295,28020,45923,97439,192562
2015,111,T,B,5351,0,0,328,766,1341,3161,2807,4128,4929,11078,10148,15873,22217,22971,26316,61602,128671,154762
2015,111,T,M,5096,0,0,0,713,2487,4508,3882,6575,7787,18748,15873,22618,38172,39474,40712,81535,197183,213333
2015,111,T,F,5634,0,0,673,829,0,1759,1615,1659,1997,3638,5172,10053,10000,12232,19441,53640,111693,144522
2015,111,U,B,5958,0,0,459,1071,555,1841,1566,3151,2237,6104,7621,11375,17789,24705,27638,44132,153488,158358
2015,111,U,M,3781,0,0,0,995,1104,2302,1826,4320,4515,11669,9544,19037,33948,40984,41322,63492,197802,200000
2015,111,U,F,8368,0,0,969,1159,0,1416,1290,2045,0,1058,6053,5314,5577,14159,21661,37584,141593,151203
2015,111,R,B,4098,0,0,0,0,4608,7848,8276,7717,12376,20971,14751,23936,31878,19116,23810,99138,91228,147239
2015,111,R,M,7813,0,0,0,0,6645,10604,11962,13761,16148,31480,26362,28269,47170,36145,39735,109091,196078,240000
2015,111,R,F,0,0,0,0,0,0,3413,3257,0,8011,9313,3428,19573,19827,7921,14870,93645,68376,130435
2015,1119,T,B,5883,315,250,330,653,1311,1903,2577,4679,6069,8563,11230,16118,22651,27736,39537,63193,110339,192867
2015,1119,T,M,6418,339,288,513,822,2015,2966,4155,7110,9370,13115,18432,26441,38011,45639,66546,97511,146489,218031
2015,1119,T,F,5322,291,210,136,474,556,804,974,2325,2955,4451,5080,8089,11881,16598,26688,49536,98918,187585
2015,1119,U,B,4946,286,199,319,661,1024,1517,2281,4355,5778,8125,10756,15134,21608,26628,40189,65551,114031,196925
2015,1119,U,M,5181,343,195,444,793,1511,2414,3848,6943,9087,12666,18405,26122,37428,44838,71769,107221,152563,233648
2015,1119,U,F,4703,225,202,187,522,521,657,758,1942,2767,4202,4814,7547,11430,16153,25991,49829,102279,189064
2015,1119,R,B,8710,391,395,358,628,2473,3234,3663,5778,6900,9517,12158,17976,24803,30193,38064,58704,104998,186680
2015,1119,R,M,10094,328,549,696,911,3891,4586,5177,7631,10127,14025,18477,26937,39046,47167,56084,80914,138257,193270
2015,1119,R,F,7224,458,233,0,325,715,1411,1855,3736,3527,5032,5674,9281,12920,17686,28362,48955,93955,185350
2015,1127,T,B,6156,455,233,370,884,1033,2510,3689,5297,6287,7899,10569,14234,20636,26563,40172,56228,101248,176140
2015,1127,T,M,6299,252,340,384,1226,1250,3686,5623,7665,8875,11039,15973,21265,33925,39122,63890,81677,131398,180802
2015,1127,T,F,6009,671,120,354,481,735,1262,1739,3035,3843,4979,5804,8846,11606,18911,28666,46379,91867,174742
2015,1127,U,B,6827,355,183,410,695,808,2407,3798,5053,5980,7333,9776,13729,19418,25672,38858,56592,101276,176673
2015,1127,U,M,6255,172,256,460,1017,975,3672,5729,7332,8510,10084,14904,21008,32590,37915,62965,84076,129048,179986
2015,1127,U,F,7425,551,107,359,316,573,1102,1905,2954,3665,4821,5378,8382,10810,18394,27232,46042,92590,175552
2015,1127,R,B,4190,727,378,252,1493,1841,2847,3324,6115,7365,9911,13287,15992,25464,30578,46222,54561,101167,173472
2015,1127,R,M,6429,472,581,166,1901,2290,3729,5286,8701,10066,14287,19410,22064,38664,44148,68108,70989,142503,186446
2015,1127,R,F,1939,995,158,341,1014,1277,1823,1149,3329,4514,5562,7352,10605,15022,21362,35326,47972,88540,170633
2015,1141,T,B,5732,448,216,221,636,1325,2189,3723,5309,6271,7700,9821,13447,19716,25223,37051,55609,94198,164549
2015,1141,T,M,5754,640,165,203,1020,1934,3166,5357,7803,9266,11419,15154,21194,32048,39432,58073,79938,121464,166584
2015,1141,T,F,5709,245,269,239,205,555,1075,1936,2688,3229,4196,5243,7488,11352,16265,26605,45877,85232,163799
2015,1141,U,B,5856,297,260,258,639,1369,2426,4150,5618,6639,8213,10309,14245,20605,26551,40103,60371,105332,186858
2015,1141,U,M,6748,311,219,272,1018,2018,3512,5947,8429,10360,12713,16688,22864,34565,42649,64808,88047,142423,199142
2015,1141,U,F,4918,282,303,244,223,584,1192,2214,2764,3017,4144,5099,7842,11593,16836,28105,49739,93359,183375
2015,1141,R,B,5481,731,136,150,631,1253,1794,2999,4745,5556,6752,8919,11972,18024,22688,31503,47101,75923,127845
2015,1141,R,M,3777,1262,66,74,1023,1802,2590,4373,6712,7263,9165,12522,18268,27631,33737,46343,66566,88436,110997
2015,1141,R,F,7289,176,208,230,171,504,880,1456,2545,3668,4296,5526,6808,10867,15123,23817,38746,71717,131886
2015,1147,T,B,5910,241,160,226,610,783,2270,4153,5042,6488,8312,11967,15422,21227,27613,42674,61279,103754,182652
2015,1147,T,M,7735,261,222,197,746,979,3157,6259,7293,9249,12921,18526,25178,34939,46852,71114,90940,143901,189971
2015,1147,T,F,4015,220,95,257,438,467,1212,1863,2778,3736,3805,6240,7992,12545,17534,31325,52630,94824,181408
2015,1147,U,B,6250,234,175,246,677,909,2340,4341,5159,6698,8432,11829,15227,21269,27607,43203,61933,105124,185534
2015,1147,U,M,8104,228,243,213,851,1203,3282,6516,7450,9564,13108,18290,24668,35231,46328,71289,91225,144603,186337
2015,1147,U,F,4326,240,104,280,471,498,1235,2002,2870,3850,3898,6186,8064,12482,17838,31978,53385,96237,185397
2015,1147,R,B,1520,311,0,0,0,0,1489,1806,3437,3518,6634,14020,18311,20554,27729,32367,48260,78571,132653
2015,1147,R,M,2985,604,0,0,0,0,1887,3264,5234,4904,10463,22048,32505,30573,55692,67633,85213,128000,272727
2015,1147,R,F,0,0,0,0,0,0,912,0,1448,2062,2423,7051,6902,13585,11987,18709,37599,69930,114943
2015,1149,T,B,5984,516,364,277,941,1537,2710,4749,6421,7590,9972,12212,17144,22536,30634,40039,63538,108390,189481
2015,1149,T,M,7050,601,524,201,1377,2378,3975,7197,9538,11284,16115,19575,27792,38514,50657,62482,92086,155697,188845
2015,1149,T,F,4826,425,190,356,482,702,1352,2192,3384,4122,4774,6305,9191,12100,18976,29521,53023,95164,189583
2015,1149,U,B,3837,435,292,384,948,1190,2178,4173,6239,6608,9660,11928,16689,21356,32928,42531,70458,117810,215890
2015,1149,U,M,4190,564,481,279,1348,1935,3174,6338,9613,9783,15194,19462,28409,37943,56376,71159,109659,182408,241262
2015,1149,U,F,3449,299,87,496,535,494,1167,1975,3029,3733,5128,6308,8764,11297,20506,30289,57249,101114,210709
2015,1149,R,B,12241,715,553,0,920,2594,4215,6480,6973,10455,10733,12815,18109,25147,25567,35332,51998,95423,151740
2015,1149,R,M,15536,693,641,0,1458,3581,6031,9638,9326,15360,18232,19785,26687,39610,40135,48691,67287,123792,117035
2015,1149,R,F,8758,738,458,0,324,1420,1936,2881,4509,5340,3866,6298,10227,14056,15195,27944,45517,86639,159126
2015,1158,T,B,7728,776,277,371,664,1696,2515,4454,5958,6781,9883,12457,16862,25263,31139,44882,64549,106643,199004
2015,1158,T,M,7294,955,421,459,704,2259,3474,6721,8112,10417,15176,19932,25445,43393,50590,71240,98932,140798,205780
2015,1158,T,F,8200,584,127,278,616,935,1403,1972,3790,3381,5284,6245,10305,13273,19250,32356,51328,96631,197465
2015,1158,U,B,6982,649,292,321,231,1255,2305,3944,5192,6279,9553,11756,15674,24546,31829,48631,71681,124367,214023
2015,1158,U,M,7678,778,489,356,84,1733,3404,6256,7628,9619,15345,19343,25685,43521,54778,81049,118506,180034,245785
2015,1158,U,F,6240,514,86,284,409,627,1134,1574,2871,3289,4845,5998,8775,13130,19028,34031,55745,109654,207647
2015,1158,R,B,9909,1079,236,509,2014,3276,3112,6012,8251,8131,10619,13885,19343,26812,29691,38548,53797,86085,177474
2015,1158,R,M,6211,1369,228,746,2659,4035,3646,7976,9415,12396,14842,20966,25021,43159,43164,56182,75050,102339,156757
2015,1158,R,F,14109,758,244,260,1253,2131,2320,3373,6868,3648,6364,6814,13980,13622,19770,29390,44087,80766,182376
2015,1140,T,B,4580,247,247,276,558,724,1331,2576,3976,4682,5453,7733,10805,16121,22091,30354,47068,79672,144168
2015,1140,T,M,4616,248,274,300,679,921,1868,3778,5894,6913,7935,11700,16717,25627,34475,45052,63816,93626,134775
2015,1140,T,F,4542,246,219,250,435,524,784,1396,2123,2556,3227,4534,6632,10173,14960,22719,39790,74690,146814
2015,1140,U,B,4580,247,247,276,558,724,1331,2576,3976,4682,5453,7733,10805,16121,22091,30354,47068,79672,144168
2015,1140,U,M,4616,248,274,300,679,921,1868,3778,5894,6913,7935,11700,16717,25627,34475,45052,63816,93626,134775
2015,1140,U,F,4542,246,219,250,435,524,784,1396,2123,2556,3227,4534,6632,10173,14960,22719,39790,74690,146814
2015,1140,R,B,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,1140,R,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,1140,R,F,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2015,3700,T,B,6311,361,249,290,635,1097,1611,2579,4029,5124,6715,9259,12841,18301,25249,38441,60210,96478,175493
2015,3700,T,M,7037,382,275,389,881,1660,2505,4034,6188,7635,10198,14293,20189,29219,38832,57183,83849,114226,177198
2015,3700,T,F,5548,340,223,186,378,519,709,1137,1961,2782,3545,4936,6975,10446,16316,28563,49248,88964,174704
2015,3700,U,B,6025,340,246,296,574,964,1538,2533,4010,5117,6691,9266,12894,17954,24882,37176,59116,95578,177156
2015,3700,U,M,6771,371,273,372,746,1449,2396,4064,6263,7661,10315,14579,20882,29416,39079,55699,82971,111709,179345
2015,3700,U,F,5246,307,218,216,391,467,711,1064,1903,2804,3522,4946,6941,10201,15934,27523,48381,88920,176108
2015,3700,R,B,6822,395,254,282,726,1360,1751,2669,4064,5135,6752,9246,12755,18887,25938,40567,61968,98046,172597
2015,3700,R,M,7512,398,277,412,1079,2077,2701,3982,6055,7591,10016,13882,19200,28913,38415,59625,85169,118318,173392
2015,3700,R,F,6091,392,229,143,358,622,704,1285,2072,2743,3582,4920,7031,10890,17065,30331,50681,89045,172264
2015,1179,T,B,7797,484,36,381,344,1103,1652,2643,3600,4785,7726,8401,12028,16612,27230,37231,63154,94758,173997
2015,1179,T,M,10908,510,71,412,414,1592,2754,4173,5740,8128,11599,12523,19467,27128,40212,56223,87466,124488,174540
2015,1179,T,F,4429,456,0,348,269,618,543,1106,1567,1627,4204,4894,6037,8926,18570,27235,51733,82035,173725
2015,1179,U,B,7110,487,83,592,309,861,1349,2391,3604,4910,8041,6800,11567,15829,25318,36803,61732,84272,167777
2015,1179,U,M,7957,563,163,577,204,1077,1900,3556,5584,8322,11744,10013,19181,26350,38482,57906,85710,108326,182578
2015,1179,U,F,6202,405,0,607,417,652,835,1263,1768,1859,4930,4285,5988,8634,16974,26070,50705,74651,162742
2015,1179,R,B,8416,482,0,222,369,1366,1956,2892,3596,4671,7460,9727,12424,17351,29168,37614,64362,104048,180101
2015,1179,R,M,13538,465,0,288,559,2137,3553,4762,5887,7961,11485,14437,19690,27811,41864,54783,88919,137550,167428
2015,1179,R,F,2818,499,0,153,157,581,226,944,1369,1403,3546,5435,6083,9216,20254,28300,52619,88838,184895
2015,1185,T,B,8507,482,246,665,1262,1291,1217,2039,3946,5080,6887,8692,12095,16371,23279,41895,60400,99527,153085
2015,1185,T,M,10479,593,284,821,1195,2043,1812,3471,6456,7503,10186,13507,17359,28053,35520,64412,91053,118720,140187
2015,1185,T,F,6397,368,205,499,1329,555,585,543,1495,2777,3813,4310,7586,7463,15328,30398,44967,89107,157089
2015,1185,U,B,6614,257,437,541,1429,1164,1262,1910,4001,5174,7796,9142,11342,15258,20342,37780,60900,110172,142585
2015,1185,U,M,5825,508,421,1052,1173,1655,1464,3531,6923,8267,14119,14305,19595,28890,34883,61436,90887,130813,159398
2015,1185,U,F,7480,0,453,0,1671,687,1065,372,1487,2571,2948,5225,5687,6349,11743,26471,46339,99417,136713
2015,1185,R,B,10454,681,90,765,1117,1410,1180,2151,3897,5005,6265,8390,12621,17316,26266,45640,59962,89800,163116
2015,1185,R,M,15408,668,172,635,1212,2402,2075,3424,6085,6958,7923,13047,16075,27443,36103,66904,91199,108274,122033
2015,1185,R,F,5319,694,0,904,1017,431,158,706,1503,2959,4502,3603,9168,8533,19250,34127,43722,79387,176565
2015,1103,T,B,5413,320,208,253,632,1138,1496,2420,3733,4964,6510,9168,12360,17675,24787,37127,60042,95835,181154
2015,1103,T,M,5941,361,206,324,951,1818,2370,3821,5789,7333,9936,14128,19282,28002,38156,54755,82237,111185,179688
2015,1103,T,F,4857,277,210,178,299,448,639,1074,1794,2768,3400,4923,6809,10137,15771,27572,49503,89130,181455
2015,1103,U,B,4816,295,197,342,581,1023,1475,2468,3720,5058,6372,9229,12770,17778,25477,36722,60370,99787,195286
2015,1103,U,M,5572,345,218,369,817,1654,2413,4122,5918,7431,9944,14478,20615,28972,40243,53581,83989,115913,193329
2015,1103,U,F,4029,242,174,314,333,384,613,959,1718,2933,3260,4972,6893,10092,15948,27629,49463,92921,195601
2015,1103,R,B,6285,352,220,165,685,1294,1523,2357,3750,4849,6670,9099,11913,17558,23947,37574,59680,91244,165263
2015,1103,R,M,6479,381,194,279,1091,2039,2316,3445,5631,7218,9926,13763,17936,26979,35754,56042,80422,105962,163693
2015,1103,R,F,6079,322,248,44,263,534,678,1236,1895,2557,3570,4867,6711,10191,15546,27506,49541,84621,165761
2015,1112,T,B,8004,445,410,418,534,1205,1855,2788,4644,6008,7534,9794,14386,19271,25810,37508,60485,98612,146802
2015,1112,T,M,9486,528,524,519,752,1657,2737,4123,7137,9045,11174,14883,22256,32040,39730,54031,84728,115077,143330
2015,1112,T,F,6458,356,290,311,299,714,943,1434,2209,3114,4118,5291,8041,10159,16829,29152,49903,92104,147703
2015,1112,U,B,9240,381,381,277,423,963,1672,2819,4281,5715,7560,9655,14435,18480,25298,36262,56821,89172,133693
2015,1112,U,M,11558,421,497,361,619,1324,2380,4159,6717,8461,11201,14808,23040,31746,39724,52642,78990,98397,128552
2015,1112,U,F,6809,339,260,189,206,557,953,1480,1944,3143,4260,5329,7943,9557,16418,28038,47154,85599,135140
2015,1112,R,B,5729,553,457,645,723,1719,2225,2720,5459,6656,7486,10035,14297,20957,27225,40672,69074,117441,185738
2015,1112,R,M,5643,710,567,775,987,2396,3441,4045,8051,10301,11126,15004,20962,32602,39741,57500,98156,146262,187510
2015,1112,R,F,5818,384,341,508,452,1031,922,1333,2820,3048,3839,5219,8237,11547,18048,32007,56355,105414,184943
2015,1118,T,B,6599,329,312,331,622,943,1644,2814,4349,5292,6766,9295,13558,19080,25429,38185,57536,94009,168579
2015,1118,T,M,6717,321,297,514,839,1418,2459,4240,6445,7965,10712,14241,21983,31352,39511,57665,82931,116177,179789
2015,1118,T,F,6474,338,328,137,395,458,803,1345,2307,2789,3135,4978,6856,10492,16484,27988,46240,85347,165135
2015,1118,U,B,6398,322,285,316,587,834,1521,2642,4244,5130,6646,9212,12987,18131,24165,35947,56235,92569,166909
2015,1118,U,M,6398,302,230,526,769,1270,2296,4024,6442,7829,10545,14449,21495,30411,37347,54780,81507,114776,178651
2015,1118,U,F,6398,343,343,93,394,389,748,1253,2154,2657,3184,4844,6573,9949,16011,26178,45308,84139,163261
2015,1118,R,B,7195,348,388,374,720,1337,2113,3500,4745,5864,7133,9533,15270,22315,30190,45425,61607,98741,174337
2015,1118,R,M,7666,369,484,481,1030,1955,3036,5056,6457,8418,11184,13691,23285,34189,47072,66777,87051,120394,183870
2015,1118,R,F,6698,325,287,258,400,705,1035,1736,2917,3276,2974,5400,7789,12516,18356,33922,49265,89459,171517
2015,1160,T,B,6617,389,247,240,659,1097,1696,2625,4128,5064,6636,9357,12787,18690,25499,40418,61647,98373,180491
2015,1160,T,M,7396,369,308,329,879,1596,2661,4183,6353,7455,9834,14636,20048,29157,39121,60472,85619,115137,181573
2015,1160,T,F,5807,409,183,147,429,582,709,1071,1985,2840,3761,4896,7059,11200,16616,30079,50525,91143,179709
2015,1160,U,B,6304,389,236,196,567,988,1607,2500,4125,5044,6713,9436,12766,18148,24788,38644,60038,95613,179623
2015,1160,U,M,7151,412,301,207,708,1415,2527,4067,6410,7530,10082,15059,20401,28891,39096,58798,83258,107949,178315
2015,1160,U,F,5429,365,167,184,418,553,708,976,1951,2763,3786,4938,7136,10902,15812,28344,49551,90271,179547
2015,1160,R,B,7266,389,267,314,828,1384,1917,2940,4140,5108,6486,9212,12827,19832,27166,44094,64910,104191,182356
2015,1160,R,M,7901,291,322,531,1197,2061,2971,4467,6225,7298,9372,13915,19432,29657,39200,63887,90116,129786,189118
2015,1160,R,F,6597,493,210,84,449,661,710,1318,2068,3012,3709,4814,6899,11877,18589,33711,52558,93008,180047
2015,3800,T,B,10310,572,242,249,448,707,994,1544,2268,3027,4274,6473,9636,14927,21761,34326,54630,92372,166749
2015,3800,T,M,11521,633,296,267,602,1086,1595,2446,3521,4791,6658,10268,14648,23078,32304,50187,70316,104167,158555
2015,3800,T,F,9025,507,187,230,295,344,429,692,1095,1420,2154,3210,5434,8678,14420,25364,46652,86057,170006
2015,3800,U,B,9754,352,193,249,385,561,842,1442,2254,2955,4300,6440,9715,14115,21296,32540,52824,89351,168634
2015,3800,U,M,11042,408,273,300,510,874,1359,2298,3527,4784,6708,10668,14897,22195,31345,48092,68292,98522,154900
2015,3800,U,F,8384,293,112,197,259,273,383,648,1084,1337,2276,3027,5650,8280,14522,23829,45076,84699,173959
2015,3800,R,B,10755,735,280,248,500,858,1158,1655,2284,3102,4248,6505,9557,15843,22378,36440,56529,95052,164812
2015,3800,R,M,11905,801,315,240,678,1298,1833,2603,3515,4798,6613,9911,14414,24004,33525,52640,72402,108842,162193
2015,3800,R,F,9537,666,245,257,324,421,482,740,1106,1509,2032,3395,5203,9153,14280,27194,48327,87308,165886
2015,1182,T,B,11986,829,311,326,447,644,764,1167,1486,2118,3220,4624,7740,12095,17539,27560,48585,86496,161963
2015,1182,T,M,13731,852,335,326,588,982,1175,1778,2306,3288,4733,7211,11277,18093,24518,37935,57966,95418,145302
2015,1182,T,F,10122,804,287,327,306,326,395,607,725,1046,1841,2300,4611,7135,12154,20372,42564,80841,170690
2015,1182,U,B,11050,350,183,274,271,432,454,754,1098,1726,2824,3747,7370,10386,16924,23989,45604,86559,174109
2015,1182,U,M,12464,343,211,301,366,708,739,1197,1631,2783,4277,6193,10675,15085,22958,29977,53484,88682,127898
2015,1182,U,F,9537,357,155,247,179,197,220,352,606,781,1560,1606,4467,6451,12071,19688,40126,85092,202958
2015,1182,R,B,12526,1089,404,365,576,850,1076,1577,1845,2461,3533,5332,8055,13667,18156,30912,50571,86465,156433
2015,1182,R,M,14464,1128,423,345,748,1224,1576,2347,2928,3721,5077,8012,11787,20897,26155,45727,61205,98917,154669
2015,1182,R,F,10460,1047,384,386,402,465,585,863,837,1284,2072,2873,4735,7757,12233,20996,44105,78899,157283
2015,1126,T,B,10816,407,266,50,131,452,674,871,1773,1905,1883,3716,5042,8763,13344,21364,32834,61243,113347
2015,1126,T,M,12567,402,378,0,175,861,1130,1766,3158,2902,2989,5063,7347,12565,19518,32718,39009,73179,105392
2015,1126,T,F,8907,413,167,92,96,134,312,186,663,1102,1027,2649,3017,5557,8530,14819,29331,52041,119403
2015,1126,U,B,14697,389,273,60,130,276,885,737,1606,1519,2250,4010,5487,8382,14332,21251,36117,52652,108317
2015,1126,U,M,16506,381,238,0,146,464,1787,1563,3152,2507,3507,6787,8328,12952,23208,42793,49751,68311,87520
2015,1126,U,F,12708,398,303,108,118,125,195,108,407,722,1246,1800,3142,4673,7677,8980,28734,42119,122056
2015,1126,R,B,8446,419,261,43,132,553,538,972,1903,2219,1619,3507,4727,9056,12558,21445,30567,67100,116854
2015,1126,R,M,10145,415,469,0,194,1094,719,1918,3162,3226,2605,3829,6691,12278,16697,25569,31954,76093,116256
2015,1126,R,F,6603,423,71,81,81,139,390,246,867,1412,874,3252,2925,6258,9230,19048,29756,59501,117355
2015,1183,T,B,6599,365,119,221,503,1206,1213,1774,2786,3183,4820,6901,9437,13495,21157,32750,56191,97533,170751
2015,1183,T,M,7573,376,166,315,620,1912,2176,2960,4351,5462,8001,11088,15244,21450,31452,51895,74451,112345,161307
2015,1183,T,F,5573,354,69,123,386,545,306,686,1328,1142,2054,3421,4739,7382,14276,22706,47227,89142,174413
2015,1183,U,B,5959,280,108,204,477,1045,1148,1943,2661,3023,4672,6586,9335,12877,21750,31687,54497,91106,167838
2015,1183,U,M,7240,313,71,320,633,1670,2098,3060,3963,5489,8215,11284,14847,21248,31088,51677,71985,105433,163345
2015,1183,U,F,4572,245,148,83,319,482,309,962,1509,966,1920,3136,5320,6815,15813,21179,46076,84191,169405
2015,1183,R,B,7225,445,128,237,528,1362,1283,1584,2931,3368,4973,7248,9566,14420,20174,34118,58231,103639,174405
2015,1183,R,M,7909,434,252,310,608,2140,2253,2853,4775,5434,7804,10898,15684,21739,32045,52197,77333,117647,158893
2015,1183,R,F,6526,456,0,161,449,609,303,359,1107,1360,2208,3776,3924,8284,11550,24661,48633,94436,180751
2015,1191,T,B,8367,441,243,143,712,907,1446,1799,2352,3458,4986,7014,9603,15283,20974,32971,51211,99128,163552
2015,1191,T,M,8415,470,358,141,1134,1598,2409,2952,3797,5651,8594,11535,14926,23444,31747,46126,57747,116251,152430
2015,1191,T,F,8316,411,124,144,297,245,564,793,1078,1543,1889,3224,5263,9238,13445,26021,48072,88984,168494
2015,1191,U,B,9397,205,232,0,741,694,929,2120,2920,3557,5300,7425,9988,13900,19863,32888,49816,92252,164043
2015,1191,U,M,9507,199,455,0,959,1180,1261,3603,4518,6114,9288,13489,15411,21707,30826,43667,54682,106608,148127
2015,1191,U,F,9279,211,0,0,538,284,645,907,1608,1478,2212,2864,6058,8751,12438,26956,47379,84442,170548
2015,1191,R,B,7653,593,251,242,692,1052,1824,1563,1898,3379,4757,6706,9303,16543,22202,33046,52262,103258,163205
2015,1191,R,M,7661,645,296,236,1247,1853,3194,2501,3260,5306,8136,10211,14589,24837,32733,48392,60167,121550,155181
2015,1191,R,F,7645,538,204,248,127,215,501,704,629,1598,1635,3519,4581,9724,14586,25224,48583,91857,166987
2015,1190,T,B,8837,365,177,269,377,757,1278,2223,3303,4219,5389,7790,10372,14063,21843,33187,54396,84095,149559
